session;session_start_text;session_end_text;clickouts;booking
20170503001978;14:15:47;14:19:45;3;0
20170503001979;19:49:20;19:52:26;2;0
20170503001980;09:47:50;09:51:39;3;0
20170503001981;13:10:45;13:14:58;2;0
20170503001982;03:41:37;03:44:03;2;0
20170503001983;14:52:42;14:55:50;3;0
20170503001984;22:13:40;22:17:56;3;0
20170503001985;16:46:21;16:49:12;4;0
20170503001986;12:53:12;12:56:19;1;0
20170503001987;14:22:44;14:26:40;5;0
20170503001988;10:48:15;10:50:24;1;0
20170503001989;17:17:09;17:21:27;4;1
20170503001990;17:27:59;17:28:22;4;0
20170503001991;02:07:38;02:10:35;3;0
20170503001992;03:05:50;03:08:09;2;0
20170503001993;13:47:26;13:50:56;1;0
20170503001994;18:07:38;18:09:40;4;0
20170503001995;14:39:46;14:41:40;1;0
20170503001996;21:23:40;21:25:59;4;0
20170503001997;19:14:51;19:16:26;2;0
20170503001998;01:31:16;01:35:42;2;0
20170503001999;18:15:00;18:18:05;3;0
20170503002000;13:45:49;13:48:30;1;0
20170503002001;13:35:35;13:37:46;3;0
20170503002002;14:00:45;14:01:21;2;0
20170503002003;08:01:38;08:04:05;3;0
20170503002004;06:37:00;06:40:02;1;0
20170503002005;10:41:15;10:45:41;3;0
20170503002006;21:37:13;21:39:30;5;0
20170503002007;00:24:48;00:30:04;6;0
20170503002008;02:29:17;02:32:01;2;0
20170503002009;03:28:20;03:30:27;1;0
20170503002010;01:05:37;01:07:12;2;0
20170503002011;10:06:51;10:09:39;1;0
20170503002012;03:03:41;03:06:08;4;0
20170503002013;14:09:52;14:12:00;2;0
20170503002014;16:27:46;16:31:42;3;0
20170503002015;17:18:27;17:22:03;1;0
20170503002016;19:21:40;19:24:56;3;0
20170503002017;05:32:03;05:35:30;3;0
20170503002018;22:21:14;22:25:13;3;0
20170503002019;11:25:24;11:30:28;4;0
20170503002020;23:54:46;23:58:21;0;0
20170503002021;02:29:02;02:32:32;3;0
20170503002022;19:23:27;19:25:30;2;0
20170503002023;05:15:51;05:17:27;2;0
20170503002024;09:30:25;09:32:19;2;0
20170503002025;06:19:24;06:23:00;4;0
20170503002026;17:58:21;18:03:17;3;0
20170503002027;15:03:15;15:06:55;3;0
20170503002028;13:55:57;13:59:39;1;0
20170503002029;20:08:36;20:10:56;0;0
20170503002030;02:05:46;02:07:51;2;0
20170503002031;10:39:16;10:42:13;2;0
20170503002032;22:45:40;22:47:39;2;0
20170503002033;03:46:22;03:48:15;2;0
20170503002034;02:23:29;02:26:50;3;1
20170503002035;13:38:37;13:40:01;2;0
20170503002036;15:25:07;15:27:57;2;0
20170503002037;05:24:01;05:27:05;3;0
20170503002038;18:43:58;18:45:30;2;0
20170503002039;15:34:43;15:37:13;2;0
20170503002040;19:41:51;19:44:11;5;0
20170503002041;03:11:39;03:16:19;3;0
20170503002042;23:56:43;00:00:12;4;0
20170503002043;04:06:00;04:09:27;3;0
20170503002044;00:56:56;00:58:41;5;0
20170503002045;12:27:42;12:30:18;4;0
20170503002046;01:26:49;01:30:05;4;0
20170503002047;16:00:13;16:02:10;2;0
20170503002048;14:06:49;14:09:02;3;0
20170503002049;21:37:35;21:40:56;3;0
20170503002050;05:20:33;05:23:17;0;0
20170503002051;23:44:32;23:47:40;3;0
20170503002052;07:47:23;07:49:21;4;0
20170503002053;09:08:16;09:10:43;3;0
20170503002054;18:50:13;18:52:32;2;0
20170503002055;23:22:20;23:25:40;1;0
20170503002056;22:02:01;22:06:14;2;0
20170503002057;21:44:45;21:47:58;3;0
20170503002058;00:39:41;00:42:02;2;1
20170503002059;09:11:23;09:11:53;1;0
20170503002060;05:39:56;05:43:06;2;1
20170503002061;03:11:47;03:17:16;3;0
20170503002062;00:17:39;00:20:21;3;0
20170503002063;09:34:17;09:37:43;2;0
20170503002064;09:29:35;09:32:53;2;0
20170503002065;06:57:08;07:00:09;3;0
20170503002066;00:00:59;00:03:42;4;1
20170503002067;14:47:05;14:48:09;3;0
20170503002068;18:46:32;18:50:13;3;0
20170503002069;03:20:34;03:24:40;3;0
20170503002070;00:12:00;00:16:24;2;0
20170503002071;03:52:58;03:56:51;0;0
20170503002072;08:22:14;08:24:36;3;0
20170503002073;21:54:47;21:57:51;3;0
20170503002074;01:11:38;01:15:30;2;0
20170503002075;22:03:37;22:08:34;0;0
20170503002076;13:00:20;13:04:00;3;0
20170503002077;19:54:40;19:56:42;2;0
20170503002078;20:32:06;20:34:35;2;0
20170503002079;00:30:29;00:32:26;1;0
20170503002080;16:32:17;16:34:10;4;0
20170503002081;15:50:09;15:53:19;3;1
20170503002082;22:27:39;22:30:23;3;0
20170503002083;14:57:58;15:01:29;4;0
20170503002084;19:27:08;19:30:39;4;0
20170503002085;06:12:56;06:16:42;3;0
20170503002086;17:10:05;17:13:08;1;0
20170503002087;17:46:53;17:50:41;4;1
20170503002088;10:27:49;10:30:07;3;0
20170503002089;22:34:32;22:36:15;3;0
20170503002090;21:53:04;21:57:09;3;0
20170503002091;15:21:23;15:23:36;2;0
20170503002092;23:29:04;23:32:42;4;0
20170503002093;16:37:57;16:41:34;3;0
20170503002094;03:28:23;03:32:22;3;0
20170503002095;05:10:36;05:13:01;3;1
20170503002096;23:04:00;23:06:45;2;0
20170503002097;07:49:36;07:52:22;1;0
20170503002098;22:47:15;22:50:55;3;0
20170503002099;05:30:32;05:33:44;2;0
20170503002100;09:06:05;09:09:14;2;0
20170503002101;09:29:44;09:32:41;2;0
20170503002102;20:20:31;20:23:38;2;0
20170503002103;06:28:22;06:30:49;4;0
20170503002104;17:56:20;17:59:22;2;0
20170503002105;19:25:53;19:30:12;3;0
20170503002106;06:02:51;06:04:00;3;0
20170503002107;16:37:18;16:40:34;2;1
20170503002108;08:19:52;08:23:01;2;0
20170503002109;09:57:59;10:00:27;3;0
20170503002110;14:04:54;14:08:26;3;0
20170503002111;02:46:25;02:48:26;3;0
20170503002112;11:28:17;11:31:11;1;0
20170503002113;07:06:55;07:09:56;4;0
20170503002114;01:12:06;01:16:16;1;0
20170503002115;14:17:51;14:20:38;2;0
20170503002116;07:23:23;07:25:08;2;0
20170503002117;15:11:01;15:15:27;1;1
20170503002118;12:50:15;12:54:12;3;1
20170503002119;19:37:41;19:41:21;3;0
20170503002120;08:36:33;08:40:42;3;0
20170503002121;17:45:48;17:48:10;2;0
20170503002122;05:44:02;05:46:35;3;0
20170503002123;00:35:57;00:40:34;4;0
20170503002124;20:14:12;20:16:44;2;0
20170503002125;01:36:55;01:40:42;2;0
20170503002126;13:44:24;13:47:40;4;0
20170503002127;09:50:51;09:51:40;3;1
20170503002128;05:55:57;05:59:52;1;0
20170503002129;01:38:39;01:43:23;2;0
20170503002130;20:50:49;20:53:48;2;0
20170503002131;03:26:33;03:29:05;2;0
20170503002132;05:58:22;06:01:04;2;1
20170503002133;09:40:37;09:44:58;2;0
20170503002134;20:45:05;20:48:03;2;0
20170503002135;01:38:50;01:42:44;4;0
20170503002136;18:43:03;18:45:38;1;0
20170503002137;12:34:28;12:36:33;3;0
20170503002138;09:18:52;09:20:50;1;0
20170503002139;22:34:33;22:37:47;0;0
20170503002140;15:06:09;15:08:56;4;1
20170503002141;17:25:03;17:29:26;2;0
20170503002142;09:57:05;09:59:54;2;1
20170503002143;11:27:57;11:30:11;3;1
20170503002144;20:34:34;20:36:54;3;0
20170503002145;22:32:09;22:35:12;3;0
20170503002146;20:20:13;20:23:30;5;0
20170503002147;18:13:47;18:16:28;2;0
20170503002148;00:39:16;00:43:40;3;0
20170503002149;02:02:00;02:04:11;4;0
20170503002150;15:12:24;15:16:09;3;0
20170503002151;15:29:57;15:33:15;2;0
20170503002152;00:04:11;00:06:43;3;0
20170503002153;17:16:01;17:20:12;3;0
20170503002154;20:22:35;20:25:54;1;0
20170503002155;14:05:05;14:07:04;3;0
20170503002156;12:04:45;12:08:52;2;0
20170503002157;11:09:53;11:12:16;1;0
20170503002158;00:17:47;00:19:01;2;0
20170503002159;23:41:20;23:43:44;3;0
20170503002160;17:45:15;17:48:01;3;0
20170503002161;01:45:11;01:49:32;3;0
20170503002162;12:53:16;12:58:24;4;1
20170503002163;22:51:34;22:55:29;2;1
20170503002164;07:36:53;07:39:55;4;0
20170503002165;04:31:03;04:33:20;1;0
20170503002166;21:59:01;22:02:42;1;0
20170503002167;09:19:42;09:22:10;2;1
20170503002168;12:21:09;12:24:27;2;0
20170503002169;19:17:18;19:19:08;4;0
20170503002170;21:00:30;21:02:56;2;0
20170503002171;19:01:56;19:04:05;2;0
20170503002172;21:59:00;22:01:07;2;0
20170503002173;10:55:34;10:59:39;2;0
20170503002174;02:03:00;02:05:10;3;0
20170503002175;05:19:19;05:22:24;2;0
20170503002176;03:37:23;03:40:10;1;0
20170503002177;11:15:55;11:17:41;1;0
20170503002178;02:37:26;02:39:57;1;0
20170503002179;11:24:34;11:26:37;3;0
20170503002180;04:14:08;04:17:04;3;0
20170503002181;11:30:41;11:33:42;3;0
20170503002182;01:58:19;02:00:51;3;0
20170503002183;00:53:25;00:55:23;3;0
20170503002184;19:21:45;19:25:10;4;0
20170503002185;09:06:21;09:08:04;2;0
20170503002186;13:04:09;13:06:19;2;0
20170503002187;13:28:34;13:31:15;2;1
20170503002188;13:35:06;13:37:21;2;0
20170503002189;15:00:25;15:03:32;1;0
20170503002190;01:15:31;01:19:34;4;0
20170503002191;22:47:42;22:51:13;4;0
20170503002192;18:33:26;18:38:02;4;1
20170503002193;16:20:37;16:23:05;3;0
20170503002194;21:30:02;21:33:12;2;0
20170503002195;10:19:00;10:21:34;1;0
20170503002196;10:44:26;10:48:22;4;0
20170503002197;00:41:00;00:44:07;3;0
20170503002198;06:54:00;06:56:15;4;0
20170503002199;14:14:36;14:18:35;4;0
20170503002200;10:36:37;10:40:16;4;0
20170503002201;19:21:00;19:25:12;3;0
20170503002202;12:41:37;12:44:14;4;0
20170503002203;23:03:36;23:07:27;4;0
20170503002204;06:14:41;06:18:48;3;0
20170503002205;06:01:11;06:03:29;3;0
20170503002206;03:28:29;03:32:06;2;0
20170503002207;18:58:24;19:01:22;4;0
20170503002208;19:25:45;19:27:57;2;0
20170503002209;07:05:48;07:10:06;3;0
20170503002210;09:59:58;10:04:07;2;0
20170503002211;03:34:51;03:37:14;2;0
20170503002212;14:50:05;14:53:22;1;0
20170503002213;20:25:39;20:27:37;1;0
20170503002214;14:09:49;14:13:46;4;0
20170503002215;09:08:33;09:14:10;4;0
20170503002216;16:39:51;16:42:12;2;0
20170503002217;04:01:29;04:03:19;3;0
20170503002218;17:26:26;17:28:58;2;0
20170503002219;02:40:21;02:44:57;2;0
20170503002220;01:02:12;01:05:00;3;1
20170503002221;01:43:00;01:46:07;3;0
20170503002222;04:32:51;04:35:47;2;0
20170503002223;06:05:16;06:07:54;3;0
20170503002224;03:18:09;03:22:04;1;0
20170503002225;12:43:15;12:44:28;3;0
20170503002226;09:47:49;09:49:55;0;0
20170503002227;14:28:34;14:30:33;1;0
20170503002228;00:25:05;00:28:19;3;0
20170503002229;11:20:09;11:24:39;5;0
20170503002230;04:42:49;04:45:47;3;0
20170503002231;04:02:57;04:06:37;3;0
20170503002232;04:31:32;04:37:15;3;0
20170503002233;17:23:51;17:25:24;3;0
20170503002234;03:11:57;03:13:36;5;0
20170503002235;18:06:14;18:08:25;3;0
20170503002236;07:39:14;07:43:50;0;1
20170503002237;22:39:54;22:42:20;4;0
20170503002238;17:36:56;17:40:14;4;0
20170503002239;20:05:01;20:06:40;3;0
20170503002240;14:56:51;15:00:03;3;0
20170503002241;09:14:13;09:17:09;3;0
20170503002242;04:42:43;04:46:16;2;0
20170503002243;00:44:00;00:47:33;3;1
20170503002244;07:00:33;07:04:32;5;0
20170503002245;09:07:40;09:09:04;2;0
20170503002246;02:18:46;02:22:06;2;0
20170503002247;11:27:25;11:32:00;3;0
20170503002248;13:19:27;13:24:19;2;0
20170503002249;04:01:13;04:05:37;5;0
20170503002250;15:03:07;15:06:15;1;0
20170503002251;14:44:02;14:48:48;1;0
20170503002252;07:16:02;07:21:25;2;0
20170503002253;22:59:49;23:05:27;4;1
20170503002254;12:06:58;12:11:58;4;1
20170503002255;06:29:42;06:32:25;1;0
20170503002256;10:18:06;10:21:57;4;0
20170503002257;19:10:41;19:12:53;2;0
20170503002258;15:24:30;15:27:06;4;0
20170503002259;03:50:15;03:53:25;4;0
20170503002260;13:49:19;13:52:28;1;0
20170503002261;21:10:21;21:15:03;2;0
20170503002262;15:09:13;15:12:26;3;0
20170503002263;01:24:47;01:27:00;2;0
20170503002264;16:19:28;16:21:49;3;0
20170503002265;06:43:15;06:46:10;3;0
20170503002266;19:34:58;19:37:28;2;0
20170503002267;20:49:29;20:50:48;3;0
20170503002268;16:13:56;16:18:46;2;0
20170503002269;01:44:03;01:48:32;3;0
20170503002270;21:37:27;21:41:23;3;0
20170503002271;00:31:24;00:32:25;4;0
20170503002272;13:24:22;13:27:11;3;0
20170503002273;10:13:08;10:15:27;3;0
20170503002274;23:00:20;23:04:18;2;0
20170503002275;05:56:04;05:58:19;4;0
20170503002276;07:23:29;07:27:49;5;0
20170503002277;00:52:46;00:55:15;3;0
20170503002278;09:50:42;09:55:05;4;0
20170503002279;19:00:03;19:02:27;1;0
20170503002280;20:19:16;20:20:52;4;0
20170503002281;13:55:54;13:59:10;1;0
20170503002282;15:20:58;15:24:15;4;0
20170503002283;21:54:44;21:58:09;2;1
20170503002284;06:50:48;06:53:26;2;0
20170503002285;02:17:16;02:20:43;1;0
20170503002286;01:22:53;01:27:43;1;0
20170503002287;04:44:59;04:47:38;1;0
20170503002288;03:40:58;03:44:23;1;0
20170503002289;07:20:35;07:23:01;3;0
20170503002290;21:00:44;21:03:00;3;0
20170503002291;11:12:56;11:16:01;2;0
20170503002292;10:13:24;10:16:46;2;0
20170503002293;22:42:57;22:45:24;2;0
20170503002294;11:55:21;11:59:56;3;0
20170503002295;20:54:11;20:55:44;3;0
20170503002296;05:40:46;05:43:31;2;1
20170503002297;06:17:29;06:18:46;3;0
20170503002298;01:56:55;02:01:04;2;0
20170503002299;18:41:27;18:46:33;1;1
20170503002300;03:05:18;03:07:45;2;0
20170503002301;15:01:22;15:02:44;2;0
20170503002302;03:45:44;03:50:20;4;0
20170503002303;14:09:18;14:12:16;1;0
20170503002304;16:46:08;16:51:33;2;0
20170503002305;19:40:50;19:44:48;1;0
20170503002306;00:42:05;00:44:15;2;0
20170503002307;12:23:59;12:27:49;4;1
20170503002308;21:53:47;21:58:05;2;0
20170503002309;02:47:16;02:49:45;2;0
20170503002310;08:11:38;08:13:54;1;0
20170503002311;05:51:07;05:55:38;2;0
20170503002312;22:56:47;23:00:15;1;0
20170503002313;09:04:24;09:06:54;2;0
20170503002314;12:20:58;12:23:51;4;0
20170503002315;00:00:41;00:02:24;4;1
20170503002316;07:24:15;07:27:17;3;0
20170503002317;16:39:07;16:40:29;3;1
20170503002318;12:16:39;12:20:51;3;0
20170503002319;23:36:01;23:38:20;2;0
20170503002320;20:09:29;20:12:12;1;0
20170503002321;15:27:01;15:30:02;3;0
20170503002322;07:49:19;07:51:12;2;0
20170503002323;16:57:42;17:00:11;2;0
20170503002324;05:52:05;05:53:50;3;0
20170503002325;11:44:01;11:47:59;2;1
20170503002326;00:57:22;00:59:43;3;0
20170503002327;18:16:38;18:20:42;3;0
20170503002328;11:53:13;11:56:02;3;0
20170503002329;08:11:17;08:14:31;2;0
20170503002330;12:09:45;12:13:33;2;0
20170503002331;15:58:24;15:59:36;2;0
20170503002332;13:21:34;13:24:16;2;0
20170503002333;15:30:22;15:33:29;3;0
20170503002334;19:11:29;19:12:35;3;0
20170503002335;03:58:41;04:02:14;3;0
20170503002336;11:31:24;11:34:31;3;0
20170503002337;01:48:39;01:50:37;1;0
20170503002338;22:49:14;22:51:13;1;0
20170503002339;22:10:12;22:14:15;3;0
20170503002340;06:25:00;06:27:04;2;0
20170503002341;22:06:58;22:10:28;2;0
20170503002342;11:05:27;11:08:15;2;0
20170503002343;06:31:03;06:33:17;2;0
20170503002344;06:10:58;06:16:07;2;0
20170503002345;01:43:36;01:48:02;3;0
20170503002346;11:11:02;11:11:25;2;1
20170503002347;08:54:05;08:57:52;3;0
20170503002348;15:34:54;15:39:49;2;0
20170503002349;19:20:57;19:23:47;2;0
20170503002350;14:03:52;14:06:24;4;0
20170503002351;02:41:41;02:45:25;2;0
20170503002352;13:40:53;13:43:44;5;0
20170503002353;08:05:36;08:09:30;2;0
20170503002354;00:51:35;00:55:54;4;0
20170503002355;22:01:35;22:03:49;0;0
20170503002356;05:14:22;05:17:36;4;0
20170503002357;18:56:17;18:58:02;1;0
20170503002358;11:14:19;11:14:36;1;0
20170503002359;00:17:41;00:22:24;4;0
20170503002360;09:37:03;09:40:47;3;0
20170503002361;04:09:00;04:11:41;2;0
20170503002362;16:16:31;16:19:06;3;0
20170503002363;15:25:50;15:26:15;3;0
20170503002364;08:51:26;08:54:21;2;0
20170503002365;18:37:08;18:40:52;2;0
20170503002366;14:49:05;14:53:20;4;1
20170503002367;08:54:42;08:56:34;1;0
20170503002368;04:21:16;04:23:44;3;0
20170503002369;19:16:31;19:20:29;3;0
20170503002370;21:17:46;21:19:37;3;0
20170503002371;09:39:55;09:41:43;1;0
20170503002372;10:23:21;10:25:21;3;0
20170503002373;09:07:31;09:08:59;2;0
20170503002374;03:23:36;03:25:47;3;0
20170503002375;13:12:02;13:15:41;5;0
20170503002376;20:31:56;20:35:36;3;0
20170503002377;10:03:22;10:06:10;0;0
20170503002378;16:53:13;16:58:08;3;0
20170503002379;09:05:28;09:08:18;3;0
20170503002380;07:49:01;07:52:59;4;0
20170503002381;09:19:53;09:21:02;2;0
20170503002382;14:55:05;14:57:12;1;0
20170503002383;20:45:22;20:47:31;1;1
20170503002384;18:23:21;18:25:43;3;0
20170503002385;19:36:45;19:40:24;3;0
20170503002386;06:18:02;06:19:43;2;0
20170503002387;02:07:01;02:10:49;2;0
20170503002388;15:54:59;15:57:01;3;0
20170503002389;15:46:14;15:48:59;2;0
20170503002390;20:22:36;20:24:13;2;0
20170503002391;21:36:46;21:40:29;1;0
20170503002392;20:14:25;20:15:58;3;1
20170503002393;02:03:29;02:07:53;1;0
20170503002394;06:31:49;06:34:47;2;0
20170503002395;13:55:34;13:59:15;3;0
20170503002396;04:52:10;04:54:17;1;0
20170503002397;19:49:08;19:52:15;4;0
20170503002398;02:53:28;02:58:30;3;0
20170503002399;04:19:09;04:21:25;5;0
20170503002400;06:06:51;06:09:39;2;0
20170503002401;01:43:09;01:47:25;3;0
20170503002402;11:59:39;12:03:53;2;0
20170503002403;08:04:53;08:06:19;1;0
20170503002404;04:53:49;04:58:16;2;1
20170503002405;23:16:17;23:19:36;2;0
20170503002406;23:00:40;23:03:46;4;0
20170503002407;03:50:37;03:55:43;2;1
20170503002408;09:45:06;09:47:23;2;0
20170503002409;06:33:13;06:37:12;4;0
20170503002410;20:48:08;20:50:22;4;0
20170503002411;15:22:45;15:24:27;2;0
20170503002412;03:15:45;03:18:29;3;0
20170503002413;17:20:03;17:23:19;3;0
20170503002414;08:46:08;08:49:45;4;0
20170503002415;18:40:54;18:44:02;4;0
20170503002416;03:34:47;03:37:35;3;0
20170503002417;03:43:19;03:47:15;3;0
20170503002418;22:12:34;22:15:00;3;0
20170503002419;14:57:11;14:58:42;2;0
20170503002420;16:39:12;16:43:11;3;0
20170503002421;23:15:06;23:17:45;2;0
20170503002422;18:04:23;18:08:05;3;0
20170503002423;00:17:55;00:20:32;4;0
20170503002424;12:51:01;12:54:43;3;0
20170503002425;01:24:26;01:27:07;2;0
20170503002426;03:44:13;03:49:07;4;0
20170503002427;11:53:59;11:56:38;3;0
20170503002428;10:52:00;10:55:08;4;0
20170503002429;20:21:33;20:24:52;0;1
20170503002430;23:00:27;23:03:11;1;0
20170503002431;03:00:58;03:04:45;3;0
20170503002432;22:54:46;22:58:49;3;0
20170503002433;22:15:09;22:19:36;1;0
20170503002434;04:28:17;04:32:38;2;0
20170503002435;22:11:18;22:14:50;2;0
20170503002436;15:19:36;15:22:19;2;0
20170503002437;06:38:39;06:42:16;1;0
20170503002438;11:04:28;11:08:12;5;0
20170503002439;05:11:30;05:13:43;4;0
20170503002440;03:08:58;03:12:12;1;0
20170503002441;20:52:47;20:55:26;2;0
20170503002442;19:17:16;19:19:31;2;0
20170503002443;09:23:17;09:25:52;3;0
20170503002444;13:35:08;13:38:21;3;0
20170503002445;09:46:28;09:48:37;2;0
20170503002446;04:29:54;04:33:40;3;0
20170503002447;06:18:29;06:20:59;4;0
20170503002448;21:42:57;21:45:42;1;0
20170503002449;07:00:15;07:02:10;5;0
20170503002450;18:08:17;18:11:41;5;0
20170503002451;06:53:51;06:56:36;3;1
20170503002452;02:41:13;02:45:30;4;0
20170503002453;04:25:10;04:29:08;2;0
20170503002454;06:19:35;06:20:59;2;0
20170503002455;23:34:44;23:39:59;2;0
20170503002456;10:18:08;10:21:41;2;0
20170503002457;17:44:37;17:46:31;2;0
20170503002458;04:16:33;04:20:10;3;1
20170503002459;04:18:31;04:22:05;2;0
20170503002460;10:13:20;10:16:53;3;0
20170503002461;18:59:57;19:01:53;3;0
20170503002462;22:21:48;22:24:21;2;0
20170503002463;17:07:49;17:09:52;3;0
20170503002464;23:55:28;23:59:28;3;0
20170503002465;15:50:54;15:54:36;4;0
20170503002466;01:53:14;01:53:14;0;1
20170503002467;21:00:23;21:02:47;3;0
20170503002468;20:02:39;20:06:20;3;0
20170503002469;21:38:10;21:41:27;2;0
20170503002470;10:42:59;10:45:05;3;0
20170503002471;04:08:09;04:10:33;2;0
20170503002472;04:49:45;04:54:51;2;0
20170503002473;22:50:33;22:54:18;2;0
20170503002474;11:58:49;12:01:36;2;0
20170503002475;06:11:15;06:13:05;4;0
20170503002476;00:58:56;01:03:13;2;0
20170503002477;13:42:29;13:45:35;2;0
20170503002478;16:29:04;16:33:26;4;0
20170503002479;04:34:30;04:39:20;3;0
20170503002480;03:34:03;03:35:26;4;0
20170503002481;22:34:44;22:38:33;2;0
20170503002482;12:32:28;12:36:24;3;0
20170503002483;20:32:07;20:34:42;3;0
20170503002484;07:14:48;07:18:22;2;0
20170503002485;16:35:08;16:35:46;1;0
20170503002486;20:07:09;20:10:39;2;1
20170503002487;08:14:24;08:17:17;3;0
20170503002488;17:06:39;17:10:40;1;0
20170503002489;13:46:48;13:48:37;4;0
20170503002490;03:56:17;03:59:18;2;1
20170503002491;09:15:12;09:19:32;2;0
20170503002492;21:34:19;21:36:27;6;0
20170503002493;11:52:44;11:55:04;3;0
20170503002494;14:50:29;14:55:06;2;0
20170503002495;04:13:30;04:18:31;3;0
20170503002496;21:21:05;21:25:41;1;0
20170503002497;05:32:53;05:34:40;4;1
20170503002498;08:28:12;08:31:09;3;0
20170503002499;10:01:15;10:04:39;2;0
20170503002500;00:30:53;00:33:01;3;0
20170503002501;03:17:24;03:18:35;4;0
20170503002502;06:34:48;06:36:37;3;0
20170503002503;14:55:44;14:58:59;2;0
20170503002504;18:15:35;18:18:42;2;0
20170503002505;07:54:44;07:58:27;3;0
20170503002506;12:14:54;12:17:46;1;0
20170503002507;03:46:14;03:49:29;3;0
20170503002508;11:50:23;11:53:27;2;0
20170503002509;01:32:54;01:34:39;3;0
20170503002510;15:48:42;15:51:50;4;0
20170503002511;17:16:31;17:21:20;4;0
20170503002512;00:20:40;00:23:23;3;0
20170503002513;07:09:53;07:13:55;4;1
20170503002514;00:44:51;00:47:35;5;0
20170503002515;17:36:31;17:39:22;3;0
20170503002516;23:37:19;23:39:17;3;0
20170503002517;20:31:46;20:35:26;4;1
20170503002518;02:26:03;02:27:39;2;0
20170503002519;23:20:51;23:22:26;2;0
20170503002520;08:02:08;08:05:16;3;0
20170503002521;08:23:22;08:27:16;2;0
20170503002522;17:28:09;17:30:33;4;0
20170503002523;05:27:51;05:30:49;2;0
20170503002524;20:37:38;20:40:11;4;0
20170503002525;09:51:03;09:55:03;2;0
20170503002526;05:11:28;05:15:09;4;0
20170503002527;03:52:26;03:57:41;3;1
